public_unit_id,family,seed,control_type,edited_object,delta_vx,delta_vy,M1,joint_pass,anchor_rmse,k1_rmse,t19_rmse
joint-8c80649d97868318c9fe,M1,291301,wrong_vector,1,-0.0660007618367672,0.1320015236735344,0.4995144005029858,false,0.0819685172426366,0.0681734545320362,0.20538872372818218
joint-e8ffd69e58705acdb563,M1,291301,wrong_vector,0,-0.1320015236735344,-0.1320015236735344,0.34721706891297105,true,0.06762236638260054,0.0672899626768753,0.24684627653632904
joint-2474a6ed6bbe4f7e1b97,M1,291301,wrong_vector,1,-0.0660007618367672,-0.0660007618367672,0.19862817107372105,true,0.05333279477473407,0.04642832566199847,0.15437560803467712
joint-1b6c644185589ebc48c8,M1,291301,wrong_vector,1,-0.1320015236735344,0.1320015236735344,0.5686616307426374,false,0.09304917345950812,0.08615650633142571,0.25747090437606135
joint-efe7c8a0a11bb35094e0,M1,291301,wrong_vector,0,-0.1320015236735344,0.0660007618367672,0.36469775341461136,true,0.06416453841188563,0.06580142894023662,0.2738924569025489
joint-9ea456682d298ae62b43,M1,291301,wrong_vector,0,0.1320015236735344,0.1320015236735344,0.3638411436925997,true,0.0725051210739059,0.07227035505424848,0.2892390596473347
joint-7d924a87e8568d82b71b,M1,291301,wrong_vector,1,-0.0660007618367672,-0.1320015236735344,0.30342134964646783,true,0.047240226497064414,0.055329234779042565,0.17890696684036841
joint-f012efad790d4bcb5275,M1,291301,wrong_vector,1,0.0660007618367672,-0.1320015236735344,0.17447670510163116,true,0.03491574195686907,0.03372306174864425,0.14963185086136133
joint-99a2122f162a74088f58,M1,291301,wrong_vector,0,0.1320015236735344,0.0660007618367672,0.20142919674034565,true,0.037940347551543185,0.03269427162433999,0.09727411953686443
joint-ce884c4d333127e8b6dc,M1,291301,wrong_vector,0,0.1320015236735344,-0.1320015236735344,0.5281597088010999,false,0.08321513888562479,0.07720588522058101,0.22159978919605935
joint-50af49320c1511a0d6c6,M1,291301,wrong_vector,1,0.1320015236735344,0.1320015236735344,0.33417290469174027,true,0.06061069173379776,0.06252962205045184,0.2847376024974741
joint-4664e26abb95085a572a,M1,291301,wrong_vector,1,-0.1320015236735344,-0.1320015236735344,0.25677058640006256,true,0.06354466893622984,0.06252471904153571,0.2748267991362539
joint-79aa8ba0c5489ddf2497,M1,291301,wrong_vector,1,0.0660007618367672,0.0660007618367672,0.19961854510397484,true,0.03297989225667072,0.034356763809624706,0.14730519027131972
joint-d987f2e8f59153959f0b,M1,291301,wrong_vector,0,0.0660007618367672,-0.0660007618367672,0.18407540076715503,true,0.0453635833365023,0.04005076574144314,0.14543404791233402
joint-cb8130fb1c35fd8e7b18,M1,291301,wrong_vector,0,0.1320015236735344,0.1320015236735344,0.22845322480636626,true,0.046720733696417084,0.052894242505811706,0.14930993766118136
joint-d18a1d26ca0c2d035ee3,M1,291301,wrong_vector,1,-0.0660007618367672,0.0660007618367672,0.22072197020248216,true,0.039414796474004976,0.03858368450384392,0.15554628761302966
joint-da2f34f1c087e97b1afb,M1,291301,wrong_vector,0,-0.0660007618367672,0.0660007618367672,0.2311453526694091,true,0.04066483248515878,0.03694513186475949,0.11067462270155871
joint-d61e8bcf8b85f15c898a,M1,291301,wrong_vector,1,-0.0660007618367672,-0.0660007618367672,0.25811532943609555,true,0.03522294595148633,0.04014000405177782,0.11436372999526127
joint-4de8fb543630717fe750,M1,291301,wrong_vector,1,0.0660007618367672,0.1320015236735344,0.32871215025644457,true,0.05158990513084106,0.04528460361145432,0.12518683875111333
joint-dc3cf8ce3539277e0726,M1,291301,wrong_vector,0,-0.0660007618367672,-0.1320015236735344,0.36040641725796885,true,0.06010640383350023,0.06555719846597897,0.2553895005173341
joint-afc74f4446a723051311,M1,291301,wrong_vector,0,0.1320015236735344,0.0660007618367672,0.17610337683579308,true,0.026923681090920852,0.03257461793203934,0.16813371901151758
joint-b8e91cf056a2850aa06d,M1,291301,wrong_vector,1,0.1320015236735344,0.1320015236735344,0.38668584093090963,true,0.05455322142130671,0.05872001152912222,0.2887945350342515
joint-1f313d8436034e3c8a2f,M1,291301,wrong_vector,0,0.0660007618367672,-0.0660007618367672,0.25340358581409145,true,0.040811385899938976,0.03896705837351071,0.10444453299413356
joint-86283058a19cd7794f47,M1,291301,wrong_vector,1,-0.1320015236735344,0.1320015236735344,0.31424958011189214,true,0.05348921318445093,0.05376244675437671,0.27382020049930506
joint-a5ed81533299a3f553ae,M1,291301,wrong_vector,1,0.0660007618367672,0.1320015236735344,0.3708916650165551,true,0.05710627296667425,0.0542514855799876,0.14689393419633057
joint-1b3125f558c72b1ea5e4,M1,291301,wrong_vector,1,-0.0660007618367672,0.1320015236735344,0.40364576961506604,false,0.06947639841311082,0.0653216482835036,0.19896036055823962
joint-3dcb938aa6f788013529,M1,291301,wrong_vector,0,-0.0660007618367672,-0.0660007618367672,0.13596507016655832,true,0.02996276283409568,0.03137568321034486,0.1268216567421142
joint-f3d0c584cd58125ec9bd,M1,291301,wrong_vector,0,-0.0660007618367672,-0.1320015236735344,0.11398240414138527,true,0.03556605466284981,0.03676386124222599,0.13948126081829512
joint-a4fe2bd135f56d3a3b4d,M1,291301,wrong_vector,0,-0.1320015236735344,-0.0660007618367672,0.15754140055688984,true,0.02736283808589268,0.0398104129827664,0.14278993560462397
joint-baf9ad5b2a0e2663433b,M1,291301,wrong_vector,0,0.1320015236735344,0.1320015236735344,0.30541507781196914,true,0.07824591552065883,0.06677419070610174,0.2918467200134728
joint-63dd4abeb6e1325c7806,M1,291301,wrong_vector,0,-0.1320015236735344,0.1320015236735344,0.4552530082893982,false,0.07480170516505859,0.07203426992779674,0.21078669111848503
joint-89a8114aac92bfca40db,M1,291301,wrong_vector,0,0.0660007618367672,0.1320015236735344,0.22283093134364992,true,0.04967059895233361,0.042663465369663554,0.16610277213813288
joint-fdd9add87d3e0887f0db,M1,291301,wrong_vector,0,-0.0660007618367672,-0.0660007618367672,0.09442951082504376,true,0.021678682560269606,0.02038987476253009,0.06569269073856107
joint-8deb233befdaaa44244e,M1,291301,wrong_vector,0,-0.0660007618367672,-0.1320015236735344,0.3534925319033671,true,0.05949493861804796,0.06720110206360896,0.2538478097062087
joint-750a25537e1c577ecb17,M1,291301,wrong_vector,0,0.1320015236735344,0.0660007618367672,0.3450574350600149,true,0.05194082403860721,0.0515814635043691,0.268836774847876
joint-d20c3c92116f8fce3c1e,M1,291301,wrong_vector,0,-0.1320015236735344,-0.0660007618367672,0.3178692117282085,true,0.06444041540050899,0.05430442068962796,0.24880004706235023
joint-83912571774477870e69,M1,291301,wrong_vector,0,0.1320015236735344,-0.0660007618367672,0.3455362900491173,true,0.05757550017939169,0.057254157412710095,0.1689208565747666
joint-0b091357d2bc89169b82,M1,291301,wrong_vector,0,0.1320015236735344,-0.1320015236735344,0.4047907990713,false,0.08223048725186712,0.08236037934857027,0.32431101452542754
joint-79a2726c7c85c127d89d,M1,291301,wrong_vector,0,-0.1320015236735344,-0.1320015236735344,0.36151143460242113,true,0.07853465270645602,0.0767745947029646,0.32233979781917954
joint-ff0e8b614b34aecce4b3,M1,291301,wrong_vector,1,0.0660007618367672,0.1320015236735344,0.13049100297599525,true,0.0312744355203676,0.03837091177711246,0.11779091927039943
joint-a6e0056491e5774f3780,M1,291301,wrong_vector,0,0.0660007618367672,-0.1320015236735344,0.3647078040931406,true,0.06487410329173919,0.06393005429540112,0.21841813501703405
joint-009541860623d2bb9f1f,M1,291301,wrong_vector,0,-0.0660007618367672,0.1320015236735344,0.3218011518972208,true,0.05591316293174233,0.05190815286611686,0.14283584631213422
joint-ffe811f4bd9985f39189,M1,291301,wrong_vector,0,-0.0660007618367672,-0.1320015236735344,0.12639975902678008,true,0.03197780977442378,0.03480326362671129,0.09042655829358577
joint-08c462a1ad92c4ade964,M1,291301,wrong_vector,0,0.1320015236735344,-0.0660007618367672,0.3433599662057577,true,0.05442218273280339,0.05252434090643823,0.14925696499515975
joint-2ce56f0ea0683dcda2f5,M1,291301,wrong_vector,0,-0.1320015236735344,-0.0660007618367672,0.26103554335033585,true,0.043847851600688985,0.04973838932032473,0.19436653381856733
joint-e8e45e1d9d7dc3a06a25,M1,291301,wrong_vector,0,0.1320015236735344,-0.1320015236735344,0.46381502888628134,false,0.07419277532518503,0.06923129251852975,0.1916464231150096
joint-cf92d455cc3ba4b96312,M1,291301,wrong_vector,1,-0.1320015236735344,0.1320015236735344,0.41644469672789475,false,0.07931553144247493,0.0806716426468086,0.30105144207070283
joint-2a931d7a53cb9c33974d,M1,291302,sham,0,0.0660007618367672,-0.0660007618367672,0.22946415324787509,true,0.04111412107613193,0.04067720081985639,0.16255657266570112
joint-4352a0ffd3ac22d2f5e6,M1,291302,sham,1,0.0660007618367672,-0.0660007618367672,0.16891613747754466,true,0.030504524048357233,0.03074965860118569,0.09611661828912921
joint-147f59a58d0ef285e900,M1,291302,sham,0,0.0660007618367672,-0.1320015236735344,0.33516786368737644,true,0.054956631721500365,0.057533937012899536,0.26672061183295487
joint-d0326bfd1d59b011ffc1,M1,291302,sham,0,0.1320015236735344,0.0660007618367672,0.34704916199131514,true,0.0549905712324635,0.05640147480847651,0.1741346435642459
joint-b0a6408213b275a6eec4,M1,291302,sham,0,-0.1320015236735344,0.0660007618367672,0.3359239830664155,true,0.052065555685250245,0.05326902821240528,0.15972345371097338
joint-f16075ae76c562b01afa,M1,291302,sham,1,0.1320015236735344,0.0660007618367672,0.32937391949380534,true,0.049495716772930506,0.05083629637341638,0.2639064935986619
joint-6c84dffefac07a85efd4,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.3549927912434095,true,0.06370752498897177,0.06563394359913398,0.20184892931783946
joint-530af393a720d348afb0,M1,291302,sham,1,0.0660007618367672,0.0660007618367672,0.20036325755859036,true,0.03226478186044938,0.031178838247836894,0.08940241825492473
joint-66b0d86cfbc4d904308f,M1,291302,sham,0,-0.0660007618367672,0.0660007618367672,0.18626651163478922,true,0.03667881321291123,0.03753517292730171,0.11126266448455295
joint-cb84ae0ab47be6c0b097,M1,291302,sham,0,-0.0660007618367672,0.1320015236735344,0.38496020829155775,true,0.056816069148650485,0.06012488260958491,0.18110065870757128
joint-bd7b1bc3eac5c32be6ce,M1,291302,sham,0,-0.0660007618367672,-0.0660007618367672,0.16327500515101706,true,0.03821464876147928,0.04431798286936195,0.1512798974358849
joint-f42e2b2aa0bcf1904b2c,M1,291302,sham,1,0.1320015236735344,0.0660007618367672,0.30833099656484775,true,0.049102763257534814,0.04962825651743866,0.26275098700195326
joint-0cc5980f554a68da719e,M1,291302,sham,0,0.1320015236735344,0.1320015236735344,0.3609191683996046,true,0.07152557264019077,0.07205857058761149,0.299629573764108
joint-c71196ce6b27a5f15741,M1,291302,sham,1,-0.0660007618367672,-0.0660007618367672,0.15118064711884446,true,0.02525670526466842,0.02898831753234792,0.08844145659172607
joint-08a29e94c959b15daf6c,M1,291302,sham,0,-0.1320015236735344,-0.0660007618367672,0.35901108636501544,true,0.058094440414633665,0.062445302894947964,0.225316571280487
joint-009344968abd7434a0a8,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.36422669261278506,true,0.0669720844148978,0.06776356436051016,0.20712330596406497
joint-0d9b039cb21daac03d2a,M1,291302,sham,1,0.0660007618367672,0.0660007618367672,0.17527208669647176,true,0.033285118272378775,0.03513398935683446,0.10777035113444153
joint-96bbd61ef63ebf358d5e,M1,291302,sham,0,-0.0660007618367672,0.0660007618367672,0.18089530110305105,true,0.03331288109653548,0.0345296106527019,0.10136734183052712
joint-71226efdc82c7b8eb4e1,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.39285648835021103,false,0.07178615650231299,0.07401963505125064,0.2968514073371394
joint-2b6a5ce6c26b3991652e,M1,291302,sham,0,0.0660007618367672,-0.1320015236735344,0.31136463899646216,true,0.04949672931170109,0.0515206548436242,0.16091338038780362
joint-c45a492c6ab0e2e5bfbe,M1,291302,sham,1,0.1320015236735344,-0.0660007618367672,0.34506532816942337,true,0.053900735210843924,0.05764703666942425,0.275229550230092
joint-b2b2ebaf8b3253aafde3,M1,291302,sham,0,0.1320015236735344,-0.1320015236735344,0.3605941728883614,true,0.07253578693311016,0.07186817573812555,0.25642882261479694
joint-58d5f239e12552c3626e,M1,291302,sham,0,-0.1320015236735344,0.1320015236735344,0.3318095506887663,true,0.06736081043026526,0.06938118975373904,0.2929916747120033
joint-fc2b76f0772372bf8c3c,M1,291302,sham,1,-0.1320015236735344,0.0660007618367672,0.35033272472702154,true,0.0550394265696067,0.056965260882793994,0.17171071452393363
joint-fe2aefddb9b7745686ad,M1,291302,sham,1,-0.0660007618367672,0.0660007618367672,0.16737517462249968,true,0.037487012580255615,0.03713259467153295,0.13428663823748951
joint-8b6ff975d45da97a4933,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.4258734498746539,false,0.06979776884353621,0.06972725805963181,0.21087984352294123
joint-175e17d0ef9573bac40e,M1,291302,sham,0,-0.1320015236735344,0.1320015236735344,0.33957078197034357,true,0.06748917634614383,0.07042545353485785,0.21190231809968335
joint-a3d06b9cb0966439eddd,M1,291302,sham,1,0.0660007618367672,0.1320015236735344,0.38190688759280195,true,0.052007367902428964,0.05392202164422996,0.18776602921703145
joint-04c90cd2b55e51d7395c,M1,291302,sham,0,0.0660007618367672,-0.1320015236735344,0.2992295771012499,true,0.046412299106774614,0.05419213849688876,0.18365190261568112
joint-03d19206c4766692b70a,M1,291302,sham,0,-0.0660007618367672,0.0660007618367672,0.16988862220350975,true,0.03179688223947528,0.03383954943362863,0.10262504123140412
joint-f3533a47857412ee6574,M1,291302,sham,1,-0.0660007618367672,-0.0660007618367672,0.1839431433715107,true,0.02685926485873568,0.029538230186309907,0.09267427931257877
joint-19e423cc276169fd1073,M1,291302,sham,1,0.1320015236735344,0.0660007618367672,0.31701155601733133,true,0.05307724491330023,0.05185638269452931,0.2104681020119753
joint-ff96f3eeddc533681410,M1,291302,sham,0,-0.1320015236735344,0.0660007618367672,0.3082994498679809,true,0.05301596556261367,0.05532234910044191,0.2079054718571868
joint-c4e21270ec4d0d7be262,M1,291302,sham,0,-0.0660007618367672,0.1320015236735344,0.3471385301131349,true,0.05633280399022296,0.05878174906369294,0.17450954347060163
joint-f3c2aa3445150de38445,M1,291302,sham,1,-0.0660007618367672,-0.1320015236735344,0.3500878589781565,true,0.050225325465897086,0.0534228525731015,0.16694191795416816
joint-9b1bd063fe31242ee1d4,M1,291302,sham,0,-0.1320015236735344,0.0660007618367672,0.3620842673197657,true,0.05718425440086785,0.05761905658737078,0.17437285294123153
joint-dc07119105a4b0f17fef,M1,291302,sham,0,-0.1320015236735344,-0.1320015236735344,0.3646505536417595,true,0.07023074622990794,0.0719948702014581,0.22140741608457043
joint-e62d176dd1f3b78034aa,M1,291302,sham,1,0.0660007618367672,0.0660007618367672,0.1832157139763217,true,0.035197083350510125,0.03561511616469119,0.1072740508351189
joint-7fb044ff7f38057c2332,M1,291302,sham,1,-0.0660007618367672,-0.1320015236735344,0.35171987953913814,true,0.051753236271314305,0.05334577371416618,0.16387255640387166
joint-86e6ae730070eee6983b,M1,291302,sham,1,0.0660007618367672,-0.0660007618367672,0.1881323071009468,true,0.031795524139959994,0.03486599111365974,0.14684061129623038
joint-9a206f19112cd83d8451,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.31461656591630865,true,0.06003116529599798,0.06222673622360646,0.19118223979555307
joint-d9be6f5c2e8106f0264a,M1,291302,sham,1,0.0660007618367672,-0.0660007618367672,0.15745745866626487,true,0.030114256311942724,0.030512726969717328,0.09418030691110948
joint-6f8a92fc80c9c4920afe,M1,291302,sham,1,0.0660007618367672,-0.0660007618367672,0.20064449249909025,true,0.03281421208646234,0.03107760034275148,0.14258766426470956
joint-2a31fc646bfd539046d7,M1,291302,sham,1,0.0660007618367672,0.1320015236735344,0.3558229194929258,true,0.04956020333811612,0.05262858858375552,0.2712736649599177
joint-e8ed568644109d3c68dd,M1,291302,sham,1,0.0660007618367672,0.0660007618367672,0.23814100613535516,true,0.037362197831617316,0.03938341407048786,0.1167927265701343
joint-310c46903e1f1c1d5a60,M1,291302,sham,0,-0.0660007618367672,0.0660007618367672,0.18844352109205628,true,0.03369395291971993,0.03500413281875865,0.10211549312794203
joint-1285f64b5ffdc41a435d,M1,291302,sham,0,0.0660007618367672,0.0660007618367672,0.18018311502414222,true,0.04229727640591625,0.04226611439655539,0.13976954124252933
joint-70524fe1e7c2518c400a,M1,291302,sham,1,0.0660007618367672,-0.1320015236735344,0.3596957407659667,true,0.053091294782655854,0.05355791268882709,0.1653964299339333
joint-41ae71c0e6c6d51506eb,M1,291302,sham,0,-0.0660007618367672,-0.0660007618367672,0.20357199895178257,true,0.03674825963798667,0.03715648184773538,0.1584024882180598
joint-f2a415df92c5dbd9c22b,M1,291302,sham,1,0.1320015236735344,0.0660007618367672,0.32946963963033865,true,0.05495527394848163,0.0550023887884922,0.16532351358385988
joint-05f0f9643ecc833a54a1,M1,291302,sham,1,0.1320015236735344,-0.1320015236735344,0.34426707032403886,true,0.06415342301409414,0.06490962485274378,0.19813042247706603
joint-6731d5008cdff8444b8a,M1,291302,sham,0,0.0660007618367672,0.1320015236735344,0.31939798736053926,true,0.04952203395618262,0.051482746346039714,0.15559853256683862
joint-cd5d57fb2d2fc404ed88,M1,291302,sham,1,0.0660007618367672,-0.1320015236735344,0.3345158640807673,true,0.048444054232822005,0.050888467844085385,0.1611904806204792
joint-c73f7954cc710bf9d63c,M1,291302,sham,0,-0.1320015236735344,0.1320015236735344,0.35159574005601646,true,0.0691116937724251,0.07014985151457787,0.29965321764101993
joint-8c80649d97868318c9fe,M1,291302,sham,1,-0.0660007618367672,0.1320015236735344,0.3851561444109184,true,0.05513731272918677,0.056896613185448024,0.16892973531891523
joint-e8ffd69e58705acdb563,M1,291302,sham,0,-0.1320015236735344,-0.1320015236735344,0.3534631463795175,true,0.06940468394616077,0.07255820711535764,0.24201584618942326
joint-2474a6ed6bbe4f7e1b97,M1,291302,sham,1,-0.0660007618367672,-0.0660007618367672,0.2061769719266498,true,0.03910267151326739,0.03972879558569237,0.162254079075154
joint-1b6c644185589ebc48c8,M1,291302,sham,1,-0.1320015236735344,0.1320015236735344,0.4199412791905693,false,0.06962655557842144,0.07336400232311305,0.22097156323345404
joint-efe7c8a0a11bb35094e0,M1,291302,sham,0,-0.1320015236735344,0.0660007618367672,0.36267104164392466,true,0.05957276484863773,0.06290767399194351,0.2824090580971123
joint-9ea456682d298ae62b43,M1,291302,sham,0,0.1320015236735344,0.1320015236735344,0.374610507529629,false,0.07817889462306385,0.07627032946011508,0.28720199971421084
joint-7d924a87e8568d82b71b,M1,291302,sham,1,-0.0660007618367672,-0.1320015236735344,0.3847595919004135,true,0.05200942672796506,0.05197788076360453,0.16216039972650725
joint-f012efad790d4bcb5275,M1,291302,sham,1,0.0660007618367672,-0.1320015236735344,0.3118208748818415,true,0.04531690235568327,0.04820634035207467,0.1851293987118874
joint-99a2122f162a74088f58,M1,291302,sham,0,0.1320015236735344,0.0660007618367672,0.3435878494445156,true,0.05695576244174282,0.059091497718566845,0.18171902169356333
joint-ce884c4d333127e8b6dc,M1,291302,sham,0,0.1320015236735344,-0.1320015236735344,0.3668574372231357,true,0.06909240210023122,0.07037938993411748,0.21805736960598118
joint-50af49320c1511a0d6c6,M1,291302,sham,1,0.1320015236735344,0.1320015236735344,0.402043442599557,true,0.07299010597094195,0.07249066553121425,0.2942923031365056
joint-4664e26abb95085a572a,M1,291302,sham,1,-0.1320015236735344,-0.1320015236735344,0.35883491946874585,true,0.06180702419004164,0.0678201919410473,0.2807094627302969
joint-79aa8ba0c5489ddf2497,M1,291302,sham,1,0.0660007618367672,0.0660007618367672,0.21805761215355907,true,0.04173237122360916,0.04599749946275053,0.16095611668877766
joint-d987f2e8f59153959f0b,M1,291302,sham,0,0.0660007618367672,-0.0660007618367672,0.18750510095378864,true,0.036389913280318424,0.0383936560329402,0.1400876413614758
joint-cb8130fb1c35fd8e7b18,M1,291302,sham,0,0.1320015236735344,0.1320015236735344,0.3380863722703585,true,0.06651230858959153,0.07067215408049748,0.21623665860973945
joint-d18a1d26ca0c2d035ee3,M1,291302,sham,1,-0.0660007618367672,0.0660007618367672,0.2162294084408465,true,0.039937076785363915,0.03922602176796687,0.15412976379800997
joint-da2f34f1c087e97b1afb,M1,291302,sham,0,-0.0660007618367672,0.0660007618367672,0.2142705344977161,true,0.03843717677756683,0.04122274049446678,0.1253545477412199
joint-d61e8bcf8b85f15c898a,M1,291302,sham,1,-0.0660007618367672,-0.0660007618367672,0.16993734311007044,true,0.03075468089320854,0.03220893668168614,0.1012151234635089
joint-4de8fb543630717fe750,M1,291302,sham,1,0.0660007618367672,0.1320015236735344,0.3816917447373862,true,0.05250785174888315,0.052585017814853724,0.1571364507133221
joint-dc3cf8ce3539277e0726,M1,291302,sham,0,-0.0660007618367672,-0.1320015236735344,0.38016500780204326,true,0.06007039031774739,0.06173721168868963,0.29603298700693687
joint-afc74f4446a723051311,M1,291302,sham,0,0.1320015236735344,0.0660007618367672,0.33689477529917905,true,0.055626744339838975,0.05654613276649105,0.1934297878338206
joint-b8e91cf056a2850aa06d,M1,291302,sham,1,0.1320015236735344,0.1320015236735344,0.3816921611966495,true,0.06447877230657055,0.06843861307813948,0.2994109129173499
joint-1f313d8436034e3c8a2f,M1,291302,sham,0,0.0660007618367672,-0.0660007618367672,0.1733929138985616,true,0.03441400761590725,0.034118544009234614,0.10791811143845843
joint-86283058a19cd7794f47,M1,291302,sham,1,-0.1320015236735344,0.1320015236735344,0.34945475760610273,true,0.06181773076782893,0.0636118515829692,0.2866838144854012
joint-a5ed81533299a3f553ae,M1,291302,sham,1,0.0660007618367672,0.1320015236735344,0.416507239397331,false,0.05805275126114679,0.061774862210935824,0.18278208006552332
joint-1b3125f558c72b1ea5e4,M1,291302,sham,1,-0.0660007618367672,0.1320015236735344,0.316072486677808,true,0.04714387057313025,0.050000681504338756,0.15234885101960904
joint-3dcb938aa6f788013529,M1,291302,sham,0,-0.0660007618367672,-0.0660007618367672,0.11929808002687786,true,0.030572574755241496,0.03641960414080868,0.12745862797808938
joint-f3d0c584cd58125ec9bd,M1,291302,sham,0,-0.0660007618367672,-0.1320015236735344,0.3368358438037426,true,0.055355036370758795,0.058987409285315644,0.20362747881250437
joint-a4fe2bd135f56d3a3b4d,M1,291302,sham,0,-0.1320015236735344,-0.0660007618367672,0.3625964394387499,true,0.06330629204421759,0.06383154076286618,0.19477747684525712
joint-baf9ad5b2a0e2663433b,M1,291302,sham,0,0.1320015236735344,0.1320015236735344,0.3462624848878652,true,0.07388579311566491,0.07430936553107326,0.3121745575914448
joint-63dd4abeb6e1325c7806,M1,291302,sham,0,-0.1320015236735344,0.1320015236735344,0.362596228015841,true,0.06945123418066287,0.07243450565520665,0.22315119612949819
joint-89a8114aac92bfca40db,M1,291302,sham,0,0.0660007618367672,0.1320015236735344,0.33485629350177265,true,0.05638175974221922,0.057433213084503144,0.2130056810277768
joint-fdd9add87d3e0887f0db,M1,291302,sham,0,-0.0660007618367672,-0.0660007618367672,0.1957376006826582,true,0.03312455550579099,0.03249467765046151,0.09834651925237343
joint-8deb233befdaaa44244e,M1,291302,sham,0,-0.0660007618367672,-0.1320015236735344,0.36723302038390465,true,0.057227670958210936,0.060934044566261586,0.28435860935412655
joint-750a25537e1c577ecb17,M1,291302,sham,0,0.1320015236735344,0.0660007618367672,0.3508819660953287,true,0.057487769168400676,0.05777298881697617,0.2613307811036802
joint-d20c3c92116f8fce3c1e,M1,291302,sham,0,-0.1320015236735344,-0.0660007618367672,0.36189129479997184,true,0.057073641549545126,0.0597042056599393,0.2819507223570115
joint-83912571774477870e69,M1,291302,sham,0,0.1320015236735344,-0.0660007618367672,0.3007815080715379,true,0.0501249770814091,0.052448907290148596,0.1645977877524673
joint-0b091357d2bc89169b82,M1,291302,sham,0,0.1320015236735344,-0.1320015236735344,0.42569846623814717,false,0.08390125952800413,0.08275404306344679,0.30669747820276655
joint-79a2726c7c85c127d89d,M1,291302,sham,0,-0.1320015236735344,-0.1320015236735344,0.36366649973442183,true,0.06803861006073393,0.0730089444770733,0.31015200625348666
joint-ff0e8b614b34aecce4b3,M1,291302,sham,1,0.0660007618367672,0.1320015236735344,0.3311787343580966,true,0.04935304685304138,0.05223801077369913,0.1732589879574327
joint-a6e0056491e5774f3780,M1,291302,sham,0,0.0660007618367672,-0.1320015236735344,0.4090383187818987,true,0.06733552475323032,0.06946843065409132,0.22093081005352816
joint-009541860623d2bb9f1f,M1,291302,sham,0,-0.0660007618367672,0.1320015236735344,0.32974077939782465,true,0.052072187015942094,0.05522270412140119,0.16885501810600326
joint-ffe811f4bd9985f39189,M1,291302,sham,0,-0.0660007618367672,-0.1320015236735344,0.31867019194773005,true,0.051637544137670986,0.05290910455606809,0.1624712172333852
joint-08c462a1ad92c4ade964,M1,291302,sham,0,0.1320015236735344,-0.0660007618367672,0.2668729898692579,true,0.04414279236618583,0.04808741472265555,0.14774774725506243
joint-2ce56f0ea0683dcda2f5,M1,291302,sham,0,-0.1320015236735344,-0.0660007618367672,0.27622211376202,true,0.052372593380719284,0.05587506824285319,0.25014851718306297
joint-e8e45e1d9d7dc3a06a25,M1,291302,sham,0,0.1320015236735344,-0.1320015236735344,0.34606962693124044,true,0.06749878138819652,0.06760504370084626,0.2088838846591417
joint-cf92d455cc3ba4b96312,M1,291302,sham,1,-0.1320015236735344,0.1320015236735344,0.3810796745581286,true,0.06366545800996291,0.06415035729451815,0.2756920114415042
joint-2a931d7a53cb9c33974d,M1,291302,random,0,0.0660007618367672,-0.0660007618367672,0.2775002648564909,true,0.060838125634891035,0.05637952119848552,0.16969263686167738
joint-4352a0ffd3ac22d2f5e6,M1,291302,random,1,0.0660007618367672,-0.0660007618367672,0.1550892838885283,true,0.030029726461445076,0.03332230311248841,0.09320718578400293
joint-147f59a58d0ef285e900,M1,291302,random,0,0.0660007618367672,-0.1320015236735344,0.3616061297381384,true,0.08159935137283884,0.06893957737240454,0.3142485875847969
joint-d0326bfd1d59b011ffc1,M1,291302,random,0,0.1320015236735344,0.0660007618367672,0.3588153343293805,true,0.056319442125960247,0.058011383485328506,0.16460206734089786
joint-b0a6408213b275a6eec4,M1,291302,random,0,-0.1320015236735344,0.0660007618367672,0.3328832668566892,true,0.05581485059700315,0.05301367295884698,0.15004404611395503
joint-f16075ae76c562b01afa,M1,291302,random,1,0.1320015236735344,0.0660007618367672,0.3050183137822052,true,0.05631208664907969,0.0736166546232932,0.29712538075991934
joint-6c84dffefac07a85efd4,M1,291302,random,1,0.1320015236735344,-0.1320015236735344,0.3885258828939047,false,0.07063670818627098,0.07663922593966183,0.23713121823517838
joint-530af393a720d348afb0,M1,291302,random,1,0.0660007618367672,0.0660007618367672,0.24661926299445389,true,0.03848052907655283,0.033738944112420066,0.09243998288614567
joint-66b0d86cfbc4d904308f,M1,291302,random,0,-0.0660007618367672,0.0660007618367672,0.19305727649688717,true,0.039468686300875605,0.03939882684735409,0.11480326765828341
joint-cb84ae0ab47be6c0b097,M1,291302,random,0,-0.0660007618367672,0.1320015236735344,0.332714001378845,true,0.05455604069897304,0.05526665080686763,0.1700088514209233
joint-bd7b1bc3eac5c32be6ce,M1,291302,random,0,-0.0660007618367672,-0.0660007618367672,0.19412139779676021,true,0.0471595237105164,0.03978945535947383,0.13643719520099157
joint-f42e2b2aa0bcf1904b2c,M1,291302,random,1,0.1320015236735344,0.0660007618367672,0.29848167713913,true,0.05644170306839217,0.0511885656990083,0.2639729879793465
joint-0cc5980f554a68da719e,M1,291302,random,0,0.1320015236735344,0.1320015236735344,0.38703053819372557,true,0.07566042587222366,0.0798864860455855,0.2996280509603514
