family,seed,public_unit_id,E_full_oracle,E_request_oracle,E_base_oracle,coefficient_decomposition_residual,hidden_decomposition_residual
M1,291303,joint-4352a0ffd3ac22d2f5e6,0.7492422227142498,1.366134528005923,0.8924557291525171,0.0,8.106612048308648e-09
M1,291303,joint-147f59a58d0ef285e900,1.404706713977677,1.5343821045211257,0.6633163786569826,1.1920928955078125e-07,2.704890600391252e-08
M1,291303,joint-d0326bfd1d59b011ffc1,1.4489795317293126,1.4233770620659107,1.516371147229071,0.0,2.053114966926728e-08
M1,291303,joint-b0a6408213b275a6eec4,1.9284362893718574,1.9194547996795157,1.8878989295474013,2.9802322387695312e-08,7.930721190874124e-09
M1,291303,joint-f16075ae76c562b01afa,0.5847949366449382,0.5146119536588655,1.8899632267476982,7.450580596923828e-09,6.419895504095052e-09
M1,291303,joint-6c84dffefac07a85efd4,1.1136175538142368,1.3479952981227366,1.4003101558330273,5.960464477539063e-08,1.9654191441009772e-08
M1,291303,joint-530af393a720d348afb0,0.5430691348995861,0.2818556827168609,1.7243010760673319,0.0,5.7421836174853524e-09
M1,291303,joint-66b0d86cfbc4d904308f,1.4458144868446685,0.32222589909408317,1.6498139841343848,1.4551915228366852e-11,1.02852977246215e-08
M1,291303,joint-cb84ae0ab47be6c0b097,1.0695246655908408,0.8659868410991957,1.5049926930892277,0.0,3.6602594288837054e-08
M1,291303,joint-bd7b1bc3eac5c32be6ce,0.7703476799844758,0.6384772378910634,1.9319810043072574,5.960464477539063e-08,1.5528354380123233e-08
M1,291303,joint-f42e2b2aa0bcf1904b2c,0.7266786852768573,0.6826333055766033,1.8025653684062144,7.450580596923828e-09,3.728234432287536e-08
M1,291303,joint-0cc5980f554a68da719e,0.30712933786633934,0.2203198525228809,1.9059161250253995,0.0,4.1671820660837966e-08
M1,291303,joint-c71196ce6b27a5f15741,0.7916136113592246,0.9914633252429425,1.5576835110372118,0.0,2.7022040161028826e-08
M1,291303,joint-08a29e94c959b15daf6c,0.6855241399684735,0.43139280861376395,1.9230602583162992,5.960464477539063e-08,1.8770316412286547e-08
M1,291303,joint-009344968abd7434a0a8,0.9445756853064032,1.263745848905459,1.2468043745785427,5.960464477539063e-08,2.174467139681724e-08
M1,291303,joint-0d9b039cb21daac03d2a,0.8124450637857563,0.5617196667153886,1.8647516499187058,0.0,2.7022040161028826e-08
M1,291303,joint-96bbd61ef63ebf358d5e,1.432460945290645,0.32221394546774285,1.6382333072129271,0.0,1.1953912026907432e-08
M1,291303,joint-71226efdc82c7b8eb4e1,0.796404730982329,0.7780386767971876,1.6207756944243386,0.0,4.026071642737605e-09
M1,291303,joint-2b6a5ce6c26b3991652e,1.1027503614270782,0.914584091388999,1.305492341088332,0.0,1.991448417282271e-08
M1,291303,joint-c45a492c6ab0e2e5bfbe,0.6989564784285389,0.6193193019881086,1.8587829746499043,0.0,1.7226550630411452e-08
M1,291303,joint-b2b2ebaf8b3253aafde3,0.8274375504069558,1.2350059776411795,0.8422463312644513,0.0,8.673617379884035e-19
M1,291303,joint-58d5f239e12552c3626e,1.5661396978037503,1.3875653505903482,1.7859292459363563,1.4901161193847656e-08,1.4110960733226818e-08
M1,291303,joint-fc2b76f0772372bf8c3c,0.5988142735782767,0.8787232423880753,1.3666921531566756,0.0,5.404408032205765e-09
M1,291303,joint-fe2aefddb9b7745686ad,1.369446960416886,1.2799548959004001,1.7328682807948823,2.9802322387695312e-08,9.934352285245751e-09
M1,291303,joint-8b6ff975d45da97a4933,1.1534110341175525,1.3850404231161915,1.4366215913922682,7.450580596923828e-09,4.983601198382814e-09
M1,291303,joint-175e17d0ef9573bac40e,1.040164666619724,0.3412916416959402,1.5355735808262498,0.0,1.1049440917787479e-08
M1,291303,joint-a3d06b9cb0966439eddd,0.5523140592837499,0.5082039081996602,1.9079773868921173,0.0,2.7022040161028826e-08
M1,291303,joint-04c90cd2b55e51d7395c,0.7375313021759766,1.0300384164620242,1.3813147916855857,1.1920928955078125e-07,3.566455575310101e-08
M1,291303,joint-03d19206c4766692b70a,1.4094530336794044,0.31678699027385493,1.6119105457110876,0.0,1.0974225694848627e-08
M1,291303,joint-f3533a47857412ee6574,0.8058399581474668,0.9940922406043138,1.5818086912016587,0.0,3.6648641899006407e-08
M1,291303,joint-19e423cc276169fd1073,0.6621371127733304,0.5785520657881122,1.7363574180859107,7.450580596923828e-09,4.066009950953742e-08
M1,291303,joint-ff96f3eeddc533681410,0.9647788288864272,0.8312442935030043,1.9203140078127787,0.0,1.4665106906619485e-09
M1,291303,joint-c4e21270ec4d0d7be262,1.1218081677517353,0.8530727343251729,1.538499573356188,0.0,2.5282862470277223e-08
M1,291303,joint-f3c2aa3445150de38445,0.6548900446703423,0.8176898235128389,1.6135563666822699,1.4901161193847656e-08,3.338535592423142e-08
M1,291303,joint-9b1bd063fe31242ee1d4,1.9289134440970455,1.9194801045756762,1.870013134079298,2.9802322387695312e-08,9.057083361074802e-09
M1,291303,joint-dc07119105a4b0f17fef,1.4175969317746233,1.4367231178661632,1.3447452958814068,0.0,3.1722884763496495e-08
M1,291303,joint-e62d176dd1f3b78034aa,0.7651276580368581,0.5102353634087741,1.8144222056845591,0.0,1.1102230246251565e-16
M1,291303,joint-7fb044ff7f38057c2332,0.6363299994961598,0.8061019151165197,1.5861366025506511,1.4901161193847656e-08,6.1370843962293975e-09
M1,291303,joint-86e6ae730070eee6983b,1.7158784063131307,1.4225319707248603,1.6695612487034992,5.960464477539063e-08,1.0808816043594849e-08
M1,291303,joint-9a206f19112cd83d8451,0.8769388055095872,1.221067904222013,1.2032098020263635,5.960464477539063e-08,2.444687541292012e-08
M1,291303,joint-d9be6f5c2e8106f0264a,0.6281032533349803,1.3593503483896818,0.8782106516796604,2.9802322387695312e-08,6.7555100402572066e-09
M1,291303,joint-6f8a92fc80c9c4920afe,1.4144186100748344,1.217744435843297,1.5145773078926386,2.9802322387695312e-08,9.45771406676843e-09
M1,291303,joint-2a31fc646bfd539046d7,0.6385148426130872,0.558340527926574,1.8758472877096593,1.4901161193847656e-08,1.646730263260565e-08
M1,291303,joint-e8ed568644109d3c68dd,0.5130568600161081,0.24413678877514305,1.745565289384699,0.0,1.1102230246251565e-16
M1,291303,joint-310c46903e1f1c1d5a60,1.4346101517894052,0.3195364616669529,1.639550995340037,0.0,1.4546756577082931e-08
M1,291303,joint-1285f64b5ffdc41a435d,0.49543614310731326,0.7207870889552916,1.428875473239072,0.0,1.1732085525295588e-08
M1,291303,joint-70524fe1e7c2518c400a,0.718652385776956,1.3789400965994254,0.9839180358580137,1.4901161193847656e-08,6.1370843962293975e-09
M1,291303,joint-41ae71c0e6c6d51506eb,0.8823112303780651,0.6586095346242149,1.9265875107426358,0.0,1.7598128287943382e-08
M1,291303,joint-f2a415df92c5dbd9c22b,0.19243382192098865,0.20454566104343114,1.7452968075291544,0.0,3.647975432841122e-08
M1,291303,joint-05f0f9643ecc833a54a1,1.1590938640446693,1.3712011217580835,1.4465217309750475,5.960464477539063e-08,1.9042467380714356e-08
M1,291303,joint-6731d5008cdff8444b8a,1.3256037769586653,1.276762033335768,1.567361395924267,0.0,4.755894511543346e-08
M1,291303,joint-cd5d57fb2d2fc404ed88,0.9577643555401789,1.6239631800560952,0.7957759955534984,0.0,2.7022040299806704e-09
M1,291303,joint-c73f7954cc710bf9d63c,1.6418607346936052,1.1882983335556627,1.824508782989347,5.960464477539063e-08,3.153336791683614e-08
M1,291303,joint-8c80649d97868318c9fe,1.5200689388268522,1.3126965595930504,1.6468754563801036,0.0,1.0408340855860843e-17
M1,291303,joint-e8ffd69e58705acdb563,0.30122837963430776,0.230090844960415,1.941808705075077,0.0,4.779652007513846e-08
M1,291303,joint-2474a6ed6bbe4f7e1b97,0.7812859333478616,0.8058837143652257,1.69110312551379,0.0,2.98931319697715e-08
M1,291303,joint-1b6c644185589ebc48c8,0.5349234960569382,0.9401738367066921,1.2117379213231043,0.0,1.8915428084964603e-08
M1,291303,joint-efe7c8a0a11bb35094e0,0.8112036702443978,0.6155833826763765,0.8987839170100443,0.0,1.3877787807814457e-17
M1,291303,joint-9ea456682d298ae62b43,0.39090976647783704,0.29297965942066106,1.9661779822153909,0.0,1.3890606886945989e-08
M1,291303,joint-7d924a87e8568d82b71b,0.7136287166292351,0.8716091334190779,1.6229128001467852,1.4901161193847656e-08,2.4911690266193887e-08
M1,291303,joint-f012efad790d4bcb5275,0.8628344231810274,0.9885577887111102,1.5264325136799608,0.0,5.897702035073671e-09
M1,291303,joint-99a2122f162a74088f58,1.4674830658428872,1.4332513682135464,1.5305634227627258,0.0,8.447119670407233e-09
M1,291303,joint-ce884c4d333127e8b6dc,1.0438665198015604,0.3616255396286035,1.340298232502744,0.0,1.2341411448346662e-08
M1,291303,joint-50af49320c1511a0d6c6,0.5787245024311988,0.5499479842145936,1.918686234222328,0.0,1.891542811272018e-08
M1,291303,joint-4664e26abb95085a572a,0.7807392528897499,0.7870351139491037,1.9500401148801907,0.0,6.73645415005808e-08
M1,291303,joint-79aa8ba0c5489ddf2497,0.5599617133239398,0.5279859740155226,1.9809458887317433,0.0,5.404408032205765e-09
M1,291303,joint-d987f2e8f59153959f0b,0.8420837853252705,1.2838103588598595,0.922735452317046,0.0,3.941670989604518e-09
M1,291303,joint-cb8130fb1c35fd8e7b18,1.3623119028468413,1.346686648020302,1.5785202417683823,0.0,1.4304349260640947e-08
M1,291303,joint-d18a1d26ca0c2d035ee3,1.8125587297368124,1.6513236047366464,1.894260613844937,0.0,5.74218350646305e-09
M1,291303,joint-da2f34f1c087e97b1afb,1.4166984350470584,0.33044412917884053,1.6180326307362816,0.0,4.317125046338077e-09
M1,291303,joint-d61e8bcf8b85f15c898a,0.6062515570544422,0.8429772188042924,1.4608342470529057,0.0,3.715530527692579e-08
M1,291303,joint-4de8fb543630717fe750,0.7961484079228671,0.6148042599016473,1.8514106099368906,0.0,1.2497693546720257e-08
M1,291303,joint-dc3cf8ce3539277e0726,0.7378688633196273,0.5349185011359774,1.9355166633721623,0.0,3.378847868162893e-08
M1,291303,joint-afc74f4446a723051311,0.7856046807211421,0.8491694645325548,1.8584909779943324,1.4901161193847656e-08,8.915840621348536e-09
M1,291303,joint-b8e91cf056a2850aa06d,0.5625052415066786,0.47874411622487506,1.8836082647401564,3.725290298461914e-09,5.27564980590256e-08
M1,291303,joint-1f313d8436034e3c8a2f,1.3774427539403318,0.3106165051268672,1.5147795173361833,0.0,1.4781266211016941e-09
M1,291303,joint-86283058a19cd7794f47,1.7206671727640628,1.6578687058410149,1.859071431131518,5.960464477539063e-08,1.7224231652068767e-08
M1,291303,joint-a5ed81533299a3f553ae,0.7658942383809216,0.5796030363192577,1.8364689886551249,0.0,3.783085622544036e-08
M1,291303,joint-1b3125f558c72b1ea5e4,1.3922330843103632,1.059161414495919,1.537757130253169,4.656612873077393e-10,4.728857028180045e-09
M1,291303,joint-3dcb938aa6f788013529,0.6173330553500054,0.734551713063589,1.7407834905587714,0.0,5.866042762647794e-09
M1,291303,joint-f3d0c584cd58125ec9bd,0.6613832648068684,0.8926496006698202,1.5607580933535312,5.960464477539063e-08,4.354789773231005e-08
M1,291303,joint-a4fe2bd135f56d3a3b4d,0.7635425979456885,0.6966688368280715,1.9246709368550359,0.0,3.673022863637243e-08
M1,291303,joint-baf9ad5b2a0e2663433b,0.6731854009798698,0.7498234140860687,1.7166739516128147,5.960464477539063e-08,2.1399327643223387e-08
M1,291303,joint-63dd4abeb6e1325c7806,1.0166992380713178,0.3317346272280058,1.5018508740417296,0.0,2.449433178508542e-08
M1,291303,joint-89a8114aac92bfca40db,0.4356230398497163,0.35017008833955987,1.87303022657517,0.0,2.47775813200235e-08
M1,291303,joint-fdd9add87d3e0887f0db,1.44286500322337,1.4125690976953007,1.336785472011392,0.0,2.2472810279339228e-08
M1,291303,joint-8deb233befdaaa44244e,0.5994613467512221,0.4612280566987885,1.9462963700439115,0.0,3.228666245469469e-08
M1,291303,joint-750a25537e1c577ecb17,0.38574395628421465,0.3482032238452156,1.9632130438454853,0.0,4.407744258472235e-08
M1,291303,joint-d20c3c92116f8fce3c1e,0.7195466930879079,0.8640339683184195,1.6688643045186107,0.0,3.5196256575886764e-08
M1,291303,joint-83912571774477870e69,1.944584729083406,1.912180018642626,1.9318068822707284,0.0,1.215158806910921e-08
M1,291303,joint-0b091357d2bc89169b82,1.2960968792459397,1.3238876997089337,1.4799017023915428,0.0,1.3326829195747791e-08
M1,291303,joint-79a2726c7c85c127d89d,0.773743477900396,0.836920106409399,1.8407942542895281,0.0,7.883341979209035e-09
M1,291303,joint-ff0e8b614b34aecce4b3,0.6043735796208692,0.5589459397002252,1.849753960536718,0.0,1.2835469131999844e-08
M1,291303,joint-a6e0056491e5774f3780,0.5937390222244251,0.6642448494040304,1.7926813496435614,0.0,1.0974225750359778e-08
M1,291303,joint-009541860623d2bb9f1f,0.9952853352974133,0.854875188300051,1.4859527260023717,0.0,1.763918922037533e-08
M1,291303,joint-ffe811f4bd9985f39189,1.3995842797998264,1.3720407071603025,1.3952269757357458,0.0,5.038931416567749e-08
M1,291303,joint-08c462a1ad92c4ade964,1.9440371302668213,1.9155505882338066,1.9283744390896906,0.0,1.4146698368300292e-08
M1,291303,joint-2ce56f0ea0683dcda2f5,0.6565180534896861,0.7922268101034822,1.7210778950395456,0.0,2.536477072823118e-08
M1,291303,joint-e8e45e1d9d7dc3a06a25,1.0137603455601787,0.33041311419805575,1.3835732517105885,0.0,1.4922210689327642e-08
M1,291303,joint-cf92d455cc3ba4b96312,1.5589837778049374,1.5622697232480927,1.4074079394401386,0.0,1.2191677889461516e-08
M2,291501,joint-2a931d7a53cb9c33974d,1.0110852095710925,1.0085550481484153,1.8073332643175235,0.0,7.628298992479188e-09
M2,291501,joint-4352a0ffd3ac22d2f5e6,1.0880991505665545,1.0138259111598409,1.3835846662180027,0.0,3.847017704394773e-10
M2,291501,joint-147f59a58d0ef285e900,0.892488447415864,0.8950365910979745,1.9362096846412622,0.0,1.0827263086099492e-08
M2,291501,joint-d0326bfd1d59b011ffc1,0.7050885175160253,0.5496240064233371,1.7746224685701413,5.960464477539063e-08,3.201695775167934e-08
M2,291501,joint-b0a6408213b275a6eec4,0.7695444760184997,0.23726739905450234,1.4863446763701416,0.0,1.7465747514933128e-08
M2,291501,joint-f16075ae76c562b01afa,1.264057201574081,1.3457347626561984,1.5002358332389019,0.0,2.4140320853405228e-08
M2,291501,joint-6c84dffefac07a85efd4,0.8588187923677694,0.9685289902952829,1.3558880834659792,0.0,1.2310456654063273e-08
M2,291501,joint-530af393a720d348afb0,0.7762519260459708,0.41439504269204763,1.9586542181546087,0.0,3.0776141635158183e-09
M2,291501,joint-66b0d86cfbc4d904308f,0.9686942592344846,0.5442830848335894,1.5968147023530261,0.0,2.183218439366641e-09
M2,291501,joint-cb84ae0ab47be6c0b097,0.7864780710893969,0.607319427668434,1.7172180875669278,0.0,1.788558012805197e-08
M2,291501,joint-bd7b1bc3eac5c32be6ce,0.5206834249446902,0.4954831500961031,1.8640613085227284,0.0,1.85274553476944e-08
M2,291501,joint-f42e2b2aa0bcf1904b2c,1.2621803639710458,1.344574810137962,1.4075879122518988,0.0,2.4140320853405228e-08
M2,291501,joint-0cc5980f554a68da719e,0.198491205471826,0.1515748982195717,1.824323134998004,0.0,4.7951068671281405e-08
M2,291501,joint-c71196ce6b27a5f15741,0.7196960612532456,0.9876868223418488,1.441844944215025,0.0,4.6164212452737274e-08
M2,291501,joint-08a29e94c959b15daf6c,0.3862671073547498,0.382319332317082,1.817430044915593,0.0,1.5439546308115837e-08
M2,291501,joint-009344968abd7434a0a8,0.8857763932545777,1.0163492046343305,1.3735927259999383,0.0,6.1552283270316366e-09
M2,291501,joint-0d9b039cb21daac03d2a,0.6962446292701822,0.3041625459834189,1.920016901253725,7.450580596923828e-09,3.255524494427675e-08
M2,291501,joint-96bbd61ef63ebf358d5e,0.8863600448073243,0.5368536596448146,1.5608651722308928,0.0,7.874373153526903e-09
M2,291501,joint-71226efdc82c7b8eb4e1,1.898376881045438,1.9374927724220765,1.7016781947473354,0.0,5.551115123125783e-17
M2,291501,joint-2b6a5ce6c26b3991652e,0.6953975056579247,0.7798348947237439,1.5059588546629241,0.0,1.1603963234740888e-08
M2,291501,joint-c45a492c6ab0e2e5bfbe,1.9496088913108314,1.8817529351180844,1.6516771356738895,1.1920928955078125e-07,2.414032096442753e-08
M2,291501,joint-b2b2ebaf8b3253aafde3,1.541556180898865,1.64061629593855,1.604732222548661,0.0,1.0064324706959837e-08
M2,291501,joint-58d5f239e12552c3626e,1.5570386807012702,1.5276491219587833,1.8582756371249292,0.0,1.2879976640789437e-08
M2,291501,joint-fc2b76f0772372bf8c3c,0.2798852321167861,0.4527585773976059,1.1103844551699658,0.0,1.2310456654063273e-08
M2,291501,joint-fe2aefddb9b7745686ad,1.2896081542109143,1.2536907176971674,1.7468393332197385,0.0,1.3877787807814457e-17
M2,291501,joint-8b6ff975d45da97a4933,0.872201669225217,0.9624002370155115,1.358339510637496,0.0,1.2310456654063273e-08
M2,291501,joint-175e17d0ef9573bac40e,0.673576358557369,0.5432444041110616,1.6803379140816546,2.9802322387695312e-08,1.2879976640789437e-08
M2,291501,joint-a3d06b9cb0966439eddd,1.1090329431115085,1.1687708565305184,1.7275221261024418,0.0,4.3567190743942774e-08
M2,291501,joint-04c90cd2b55e51d7395c,1.171449057833112,1.2761220097394352,1.6269562906826973,0.0,1.788558012805197e-08
M2,291501,joint-03d19206c4766692b70a,0.8109675422314542,0.5443664825349165,1.502930058466341,0.0,7.874373153526903e-09
M2,291501,joint-f3533a47857412ee6574,0.765801633670016,1.0380489706332212,1.4536445324489116,0.0,8.078737234740174e-09
M2,291501,joint-19e423cc276169fd1073,1.2203723990064388,1.1457912909940462,1.8583895121985192,0.0,3.0680251006387493e-08
M2,291501,joint-ff96f3eeddc533681410,0.9402951692305151,1.0494034362669757,1.7784761515460743,0.0,1.7465747514933128e-08
M2,291501,joint-c4e21270ec4d0d7be262,0.8270895774640685,0.6102329369940228,1.7540869850448473,0.0,8.732873757466564e-09
M2,291501,joint-f3c2aa3445150de38445,0.8937156068468607,1.0912488113145395,1.600466956135557,0.0,3.250672997445747e-08
M2,291501,joint-9b1bd063fe31242ee1d4,0.6049221156806586,0.24570423854453236,1.408703747697046,0.0,2.0388381927194388e-08
M2,291501,joint-dc07119105a4b0f17fef,0.578472753226277,0.6550912059610858,1.5574944450284736,0.0,2.9109579191555213e-08
M2,291501,joint-e62d176dd1f3b78034aa,0.7931277502124626,0.3757233621994031,1.9278717537509937,7.450580596923828e-09,2.4380617080765887e-08
M2,291501,joint-7fb044ff7f38057c2332,0.8575654515859988,1.0561640366707217,1.589291923869105,0.0,2.3245994240639334e-08
M2,291501,joint-86e6ae730070eee6983b,0.9899855621052367,1.2733942326777334,1.404121927762629,0.0,3.0776141635158183e-09
M2,291501,joint-9a206f19112cd83d8451,0.96072622963284,1.0902357883574259,1.4105849654912013,0.0,5.551115123125783e-17
M2,291501,joint-d9be6f5c2e8106f0264a,1.132325000186245,0.9628997425929586,1.4246774556181168,0.0,3.0776141635158183e-09
M2,291501,joint-6f8a92fc80c9c4920afe,1.9340764902931875,1.9221138639092694,1.6367571014744624,0.0,1.3877787807814457e-17
M2,291501,joint-2a31fc646bfd539046d7,1.446248957431375,1.4242074667634768,1.9475211523571714,0.0,4.7173912109954586e-08
M2,291501,joint-e8ed568644109d3c68dd,0.8308208694560731,0.3496890164636251,1.888364405608236,6.51925802230835e-09,3.6721110818760394e-08
M2,291501,joint-310c46903e1f1c1d5a60,0.920317921464046,0.5318155736218317,1.563543569999801,0.0,7.874373153526903e-09
M2,291501,joint-1285f64b5ffdc41a435d,0.5816771248086916,0.5255989735412357,1.923881109966852,0.0,2.1044642251055734e-08
M2,291501,joint-70524fe1e7c2518c400a,0.752195669443241,1.4650393761063032,0.8547918903500821,0.0,2.7755575615628914e-17
M2,291501,joint-41ae71c0e6c6d51506eb,0.46900603777440986,0.5151562107054507,1.8294899609289172,0.0,3.937186576763452e-09
M2,291501,joint-f2a415df92c5dbd9c22b,0.5757668051819537,0.31307979011780707,1.9253914851153824,2.9802322387695312e-08,2.368641238703617e-08
M2,291501,joint-05f0f9643ecc833a54a1,0.8287541087822455,0.9972797935144757,1.3104243414133163,0.0,6.1552283270316366e-09
M2,291501,joint-6731d5008cdff8444b8a,0.6971259035997266,0.5892897781740623,1.828914565127873,0.0,2.9035230109109023e-08
M2,291501,joint-cd5d57fb2d2fc404ed88,0.8023291763090502,1.4808894412267635,0.9285932933257297,2.9802322387695312e-08,6.1552283270316366e-09
M2,291501,joint-c73f7954cc710bf9d63c,1.1368771461014517,1.1053250250838436,1.8491885643458492,0.0,5.097095467920809e-09
M2,291501,joint-8c80649d97868318c9fe,1.922468457549151,1.5069374864563145,1.7897951562366583,0.0,6.1552283270316366e-09
M2,291501,joint-e8ffd69e58705acdb563,0.4504319242233919,0.46496057551456554,1.8591179498993111,0.0,1.5748746307053807e-08
M2,291501,joint-2474a6ed6bbe4f7e1b97,0.8671390284062894,0.7332970226140292,1.333973770901046,0.0,2.4380617080765887e-08
M2,291501,joint-1b6c644185589ebc48c8,0.8718185641129622,0.8627488623038356,1.267789519147637,5.960464477539063e-08,1.2310456654063273e-08
M2,291501,joint-efe7c8a0a11bb35094e0,1.9827539603345585,1.9997390749240511,1.8075416670266091,0.0,2.4083944283326275e-08
M2,291501,joint-9ea456682d298ae62b43,0.4038377065249722,0.3882124945764575,1.7231165654341993,0.0,3.8273961999735207e-08
M2,291501,joint-7d924a87e8568d82b71b,0.8538023111867326,1.069026908017442,1.5623269267811841,0.0,9.232842490547455e-09
M2,291501,joint-f012efad790d4bcb5275,1.2334487640592782,1.4335452702069258,1.637015721406909,0.0,6.1552283270316366e-09
M2,291501,joint-99a2122f162a74088f58,0.6942019414183432,0.5339347696572508,1.783051867250732,0.0,2.1832184282644107e-08
M2,291501,joint-ce884c4d333127e8b6dc,0.7003407857108478,0.8109057868175752,1.475150432154393,0.0,1.567975838057123e-08
M2,291501,joint-50af49320c1511a0d6c6,1.0947988780413953,1.1830103057817283,1.6220207210558235,4.656612873077393e-10,4.366422046153673e-08
M2,291501,joint-4664e26abb95085a572a,0.9433483156768215,0.8077598830757903,1.7439036180239798,0.0,6.938893903907228e-18
M2,291501,joint-79aa8ba0c5489ddf2497,1.056094820640109,1.1341431698844064,1.4837383370120658,0.0,5.551115123125783e-17
M2,291501,joint-d987f2e8f59153959f0b,1.541957219947551,1.6783241226183316,1.5509455648402843,0.0,4.6819622068206e-09
M2,291501,joint-cb8130fb1c35fd8e7b18,0.6355514417761567,0.5767455304045316,1.848047423608461,0.0,3.34361476284073e-08
M2,291501,joint-d18a1d26ca0c2d035ee3,1.859894215733277,1.9057023022693786,1.860674639139606,0.0,1.0836058716989783e-09
M2,291501,joint-da2f34f1c087e97b1afb,0.8746696057743983,0.5578957969241475,1.5426786331805504,0.0,1.3877787807814457e-17
M2,291501,joint-d61e8bcf8b85f15c898a,0.6193784698992806,0.9306776490009518,1.3303732897665088,0.0,4.000898412570564e-08
M2,291501,joint-4de8fb543630717fe750,0.60873543288503,0.39528078588835247,1.9516584748236436,2.9802322387695312e-08,2.398895243560517e-08
M2,291501,joint-dc3cf8ce3539277e0726,0.5185421414746209,0.5486666876382095,1.8591337512085684,0.0,4.216902138587386e-08
M2,291501,joint-afc74f4446a723051311,0.204024348111453,0.19645444855925684,1.937036308477044,0.0,1.888135803262969e-08
M2,291501,joint-b8e91cf056a2850aa06d,1.0690668223424789,1.0291236058472892,1.8881016530877273,0.0,6.227374149680998e-08
M2,291501,joint-1f313d8436034e3c8a2f,0.7544106064356161,0.6782113543154512,1.2215170200123922,0.0,8.420467878522686e-09
M2,291501,joint-86283058a19cd7794f47,1.7511525365673635,1.8707586701874928,1.783622491745792,9.313225746154785e-10,6.1552283270316366e-09
M2,291501,joint-a5ed81533299a3f553ae,0.7758291117783925,0.4792438641676092,1.9388011151508753,2.9802322387695312e-08,4.2125413601823425e-08
M2,291501,joint-1b3125f558c72b1ea5e4,1.9284814779830144,1.5974908058541406,1.7024691826552958,0.0,2.7755575615628914e-17
M2,291501,joint-3dcb938aa6f788013529,0.4643431829491378,0.1258820381923214,1.2766750269869815,0.0,5.8219158383110425e-09
M2,291501,joint-f3d0c584cd58125ec9bd,0.36421355499060554,0.4610051428948867,1.5220667624594646,5.960464477539063e-08,2.5759953281578873e-08
M2,291501,joint-a4fe2bd135f56d3a3b4d,0.2987368125272681,0.30313136276425406,1.9355769322771916,0.0,3.325919628593965e-08
M2,291501,joint-baf9ad5b2a0e2663433b,0.32267746950875853,0.3187401962514728,1.8671410723700343,0.0,1.7775260305330498e-08
M2,291501,joint-63dd4abeb6e1325c7806,0.6576637076475359,0.5498027805349085,1.6445923019404163,0.0,6.5297210971593245e-09
M2,291501,joint-89a8114aac92bfca40db,0.4323304794258061,0.42470767573408913,1.7896264055884592,0.0,4.429243727344101e-08
M2,291501,joint-fdd9add87d3e0887f0db,0.6144338899495013,0.6255770540230708,1.3363173514062188,0.0,9.907899389816066e-09
M2,291501,joint-8deb233befdaaa44244e,0.5935275483303218,0.6188870511838063,1.905686725318674,0.0,3.414395299827788e-08
M2,291501,joint-750a25537e1c577ecb17,0.45840062487195155,0.4351694137906731,1.7757739277119988,0.0,1.567975838057123e-08
M2,291501,joint-d20c3c92116f8fce3c1e,0.39521969615690944,0.22412517899622728,1.7632455612181828,2.384185791015625e-07,4.657532670648834e-08
M2,291501,joint-83912571774477870e69,0.6199758262624322,0.4887123552539994,1.4001491952120575,0.0,1.7259879692144153e-08
M2,291501,joint-0b091357d2bc89169b82,1.5912948664641244,1.6408186419256012,1.7306592636824114,0.0,2.7755575615628914e-17
M2,291501,joint-79a2726c7c85c127d89d,0.11045797589702191,0.12261371265986816,1.800895318939805,0.0,1.3059442194318649e-08
M2,291501,joint-ff0e8b614b34aecce4b3,1.1733084081554002,1.2132026580214297,1.7291622703204304,0.0,3.741196241691114e-08
M2,291501,joint-a6e0056491e5774f3780,1.242796884509398,1.2620870900079224,1.5928548905843951,2.9802322387695312e-08,2.075434979431634e-08
M2,291501,joint-009541860623d2bb9f1f,0.6575784609335728,0.6074379892723494,1.6974667043285463,5.960464477539063e-08,1.968593288381726e-08
M2,291501,joint-ffe811f4bd9985f39189,0.6606890199857696,0.6933369509652011,1.6396275953946966,0.0,3.194080022694834e-08
M2,291501,joint-08c462a1ad92c4ade964,0.6388781820517625,0.5214727034078741,1.4936108275015132,0.0,2.037670543408865e-08
M2,291501,joint-2ce56f0ea0683dcda2f5,0.4120823853532966,0.32057689154198726,1.4269434390656297,0.0,3.183397367934049e-08
M2,291501,joint-e8e45e1d9d7dc3a06a25,0.7184513582397861,0.7375090847951,1.5480904401967248,0.0,7.839879190285615e-09
M2,291501,joint-cf92d455cc3ba4b96312,1.3154501576179816,1.229465141857722,1.8988433093233559,0.0,1.2430604739988027e-08
M2,291502,joint-2a931d7a53cb9c33974d,0.3822544146884387,0.28309192650271636,1.9806383070347957,0.0,1.9494898140237638e-08
M2,291502,joint-4352a0ffd3ac22d2f5e6,0.37733532914629153,0.30707584707772606,1.836467589482431,0.0,2.683397992697678e-08
M2,291502,joint-147f59a58d0ef285e900,0.2988995799145597,0.2545788986781641,1.9785682600262622,0.0,2.1150161177985183e-08
M2,291502,joint-d0326bfd1d59b011ffc1,0.29194773768853294,0.23836845732077908,1.7047914040916974,0.0,1.9629386338593235e-08
M2,291502,joint-b0a6408213b275a6eec4,0.3325360310190661,0.27140272841234087,1.9827770291137394,1.1920928955078125e-07,5.122013990721541e-08
